"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"chg",26.8803599811805,20.6981010106397,-9.81649791770714,12.1351971549435,25.6514108772174,40.5331271033844,69.7158319861159,1.02209960197953,98
"deviance",1122.01536808034,109.63025320805,1052.1032836735,1087.31275186189,1110.43631038523,1136.96938910243,1230.69196839893,1.03682025346039,67
"ind[1]",100,5.83434437024152e-15,100,100,100,100,100,1,1
"ind[2]",103.223128814824,13.9815242734971,81.272356266666,94.1428793767962,101.875105562522,110.947552460761,132.638862748516,1.10036528317103,25
"ind[3]",106.580994796263,22.5713635103885,72.5074092938627,92.8024009557027,104.097861206933,118.260605384872,147.290379021658,1.12500693810656,21
"ind[4]",120.225034876397,28.1759744357536,77.4930527904216,102.207202531897,116.25688621576,135.942776322417,175.95709393718,1.05600159541944,42
"ind[5]",131.196318184177,27.5579947839052,85.3476138736929,112.198210120499,127.4091704356,148.01570570659,191.914906895522,1.05205859906719,47
"ind[6]",142.866725042781,35.6002192228679,90.6316834093085,121.40434783486,140.637546295337,162.231764406656,202.414417487286,1.06242809326137,40
"ind[7]",154.104924443955,30.6574025772352,102.926743897593,133.271461702945,151.629988021398,173.02163900603,220.320192513808,1.08654788140743,30
"ind[8]",163.721726824873,31.60980515241,110.851436781488,141.790454112862,161.368456951029,182.056187917645,235.794217583534,1.10805944745635,25
"sd[1]",0.171989329831469,0.134913848172316,0.060300829008359,0.100478667033605,0.139231988093054,0.203578814416725,0.469327786474366,1.00621971230837,370
"sd[2]",1.66878809909947,0.279959451600458,1.1367536592226,1.48935768553841,1.66325300491869,1.86815038146734,2.19237918393995,1.22346157645565,14
"sd[3]",0.145553776052147,0.0572606906131062,0.0718140332961417,0.103562420392179,0.135137916311514,0.174676542376077,0.280344321337831,1.00620759083835,7500
"st[1]",-0.675330349812425,1.31030126569696,-3.50015258362051,-1.49438199524396,-0.594859815823396,0.232417815522006,1.66006325513382,1.01174860141889,7500
"st[2]",2.15703530755867,0.761189509513151,0.434069772969329,1.70905167206209,2.23801242390774,2.68355337162588,3.43348992609889,1.08026959364937,31
"st[3]",-0.399992947467646,1.49519716257165,-3.57697454431726,-1.29360573646963,-0.333534312824279,0.622790066100407,2.32435747337028,1.01486755930144,460
"st[4]",-0.864282811716381,1.347956419335,-3.73701597199222,-1.69553432902996,-0.715104844687803,0.0776953209466448,1.39798874096338,1.01027932728079,750
"st[5]",-0.292308042864266,1.55638888523363,-3.50360781527878,-1.31426837547542,-0.247810922938713,0.782052946102957,2.59278804971796,1.00534187216664,1600
"st[6]",-0.460688721268725,1.43323205148278,-3.33824398320144,-1.41468324617672,-0.422911083294435,0.512904651448702,2.27816655400279,1.00394647570989,7500
"st[7]",-0.627381114263996,1.3823611489181,-3.63427864240776,-1.49053529081991,-0.478089288425121,0.378600572789226,1.70236323844394,1.00712926723182,2100
"st[8]",-0.300912096009159,1.4651837894225,-3.39881740695657,-1.2289639457297,-0.235272658439354,0.708942593387541,2.37062755451547,1.00232649535646,7500
"st[9]",-1.03158827595929,1.31244688541621,-3.84705384755646,-1.87107309745873,-0.945993029853357,-0.0934692739272873,1.26950871384817,1.03191391900202,90
"st[10]",-0.611060120432153,1.37433818077701,-3.42778132786677,-1.50224355075462,-0.603638930160038,0.345224821255474,1.9122706908963,1.00830106701822,3200
"st[11]",-0.773747022950758,1.24517938556652,-3.2209615087677,-1.59160927329247,-0.756242590329202,0.108595248929138,1.47237534187947,1.01258892316211,1200
"st[12]",0.367509542841759,1.05953432022318,-1.78053524626777,-0.339211479120273,0.433242691758478,1.12003235400383,2.2897480381579,1.04447223679534,51
"st[13]",1.67357307681842,0.810926594223279,-0.0642687224758582,1.14902287919897,1.72352099813237,2.25977701406999,3.08486353646396,1.06929324274229,35
"st[14]",-0.253821757256298,1.51356671025371,-3.4497777501223,-1.19900441093366,-0.204229664108217,0.76209935391487,2.57287933211381,1.00513795326849,7500
"st[15]",2.03410184464185,0.828718646956769,0.279975938715408,1.48756488291206,2.07122322120404,2.62047588433323,3.5414048467019,1.08192839728132,31
"st[16]",0.360829059406499,1.0479096749555,-1.88489055028019,-0.300923565730813,0.451540639074988,1.10785695634108,2.13418504385653,1.01185609356335,610
"st[17]",-0.832566266780131,1.35071803329919,-3.83271376720662,-1.63082488941868,-0.735962258393294,0.0937184532685099,1.46859449127374,1.02320664988468,150
"st[18]",-0.799466109859547,1.28958841177634,-3.62341311062468,-1.58032067032784,-0.661745407287835,0.100404381247426,1.42090352456914,1.00780578898651,290
"st[19]",-0.921699996922993,1.25111573662997,-3.66117101043594,-1.75041042383782,-0.821485925553093,-0.0350858265196679,1.30223106651617,1.01540086943061,1400
"st[20]",-0.705164419054672,1.38552391640935,-3.66809173648315,-1.60283554811397,-0.6003991997316,0.291122038612754,1.75200558182616,1.01072157211798,380
"st[21]",-0.869989630704768,1.26176364980822,-3.60661515553202,-1.66391190197395,-0.75015541421494,0.0240428376638965,1.31854029861459,1.03764600171845,75
"st[22]",-0.625741512425124,1.43837454766996,-3.70686262426493,-1.5161860108051,-0.532152550125379,0.378918228096158,1.92008754390289,1.01130580025018,960
"st[23]",-0.685577452466559,1.27165442625021,-3.46996717130008,-1.40316385585896,-0.59348747404692,0.167173685493936,1.55828488074556,1.01001781342924,230
"st[24]",0.868576504180607,1.11995442808944,-1.49800221596951,0.1464127013328,0.928295826206142,1.64851147078896,2.88360962750394,1.05251667634252,44
"st[25]",-0.43741443913588,1.52594970499944,-3.66000543903012,-1.39026288112171,-0.32783921889809,0.61838597127172,2.30054163972493,1.01013926930962,730
"st[26]",-0.612922398210364,1.33844021258319,-3.44354579335125,-1.45369088877939,-0.554929679036853,0.315065033498557,1.87197596415511,1.0057077944499,410
"st[27]",-0.497499633011316,1.38129367457864,-3.42975470377614,-1.40189094673461,-0.416105137631765,0.475567226402299,2.01490575003333,1.01036249371802,550
"st[28]",2.29019088436238,0.825833744011014,0.481076406797027,1.77988975735642,2.34360325240748,2.87054868914525,3.730816507359,1.07829219153493,33
"st[29]",1.73151536256293,0.92823452043572,-0.224120983256049,1.11651865910351,1.79350259556721,2.4182847830145,3.36454117269158,1.04095404389738,61
"st[30]",-0.631809047276286,1.36011387648075,-3.55089664106388,-1.46242562033229,-0.549537148873513,0.276917167990826,1.87017758686287,1.00438756976348,740
"st[31]",-0.915342710256298,1.36384046373535,-3.94167896255312,-1.75492309546396,-0.835257036527126,0.0449999865203539,1.49595396062571,1.03208301424448,89
"st[32]",-0.925462881260258,1.43361701165137,-4.07670464530686,-1.74494435793479,-0.78936443261132,0.0697647950414041,1.43347728338838,1.02024700962,7500
"st[33]",-0.969315389999991,1.31525127644026,-3.82429344228637,-1.77731737233236,-0.850906535403416,-0.0472858090373054,1.29704722599506,1.02308946105829,160
"st[34]",-0.7059107798277,1.29262594240379,-3.52349790274694,-1.5237504961394,-0.600428222906751,0.195361572653393,1.53634684706832,1.01009181912497,340
"st[35]",-0.684294537880662,1.3963684325917,-3.78713703498707,-1.51541784992109,-0.56719128350316,0.279003752216349,1.72708622268272,1.03612824635806,93
"st[36]",-0.882087059721941,1.25023431163348,-3.46106532837847,-1.73009228246005,-0.777486076505528,0.0216738597909377,1.29068363922967,1.01029698364264,210
"st[37]",-0.860527349449425,1.33656784554754,-3.88078751730676,-1.62442196395781,-0.719643855194133,0.0510488392847194,1.42232417693534,1.00389369668671,3400
"st[38]",-1.07075847435624,1.40816153943448,-4.29163464912322,-1.8629665076771,-0.907247910198537,-0.12220725649837,1.33575370244966,1.02589586143498,140
"st[39]",-0.760497773416025,1.31443538649783,-3.82001610004958,-1.50313216588048,-0.62850885335028,0.167015659630549,1.43029590642623,1.03817688255153,92
"st[40]",-0.831594379596214,1.20568998969854,-3.44801543961465,-1.59232145730233,-0.74823221601818,0.000657594542952958,1.29357164499293,1.01655524679602,160
"st[41]",-0.661737796294966,1.41826719681596,-3.85470225179282,-1.51855530199013,-0.522457133062782,0.325943997800428,1.75718642936847,1.01031738251792,320
"st[42]",-1.11556691962805,1.33571214343765,-4.21747207367046,-1.88790193145823,-0.955576975957929,-0.178969173448308,1.04826519261563,1.02278078494586,190
"st[43]",-0.60899654854364,1.27645343272234,-3.35717310653942,-1.44197652659094,-0.513486249110159,0.295500252283496,1.63552961115358,1.00494914526904,830
"st[44]",-0.847743766392532,1.34511830452384,-4.0148273756661,-1.59666033770146,-0.742492402701654,0.0781783499802276,1.49081182055066,1.01302000092421,170
"st[45]",-0.786595233703115,1.34666470410794,-3.76513785190705,-1.61643789480918,-0.702714729980923,0.147679483222047,1.63165589042064,1.01491638569807,530
"st[46]",-0.594573651996884,1.29964184453368,-3.40900113485141,-1.40679018936459,-0.502880754612554,0.309809233892664,1.75334548913585,1.00437281874396,890
"st[47]",-0.87346999972649,1.30783820161897,-3.63124213619147,-1.72800274762052,-0.75101635268008,0.0553843547662409,1.48199748930715,1.02214375540786,130
"st[48]",-0.303987726695606,1.43076275103319,-3.32015135738326,-1.2380610369568,-0.217262499268717,0.681827372435315,2.25004494563149,1.00582071889678,1400
