"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"B16-01",2015,0,1.73557604892421,-0.496412506568628,0.851033982243596,NA,-0.635429621290003,-0.0211589260838079
"A27-31",2015,0,-0.737932318743273,0.618783159837063,-1.73925125607865,2.13237921806698,-0.326182841136157,1.06766187844275
"A32-02",2015,0,0.14394714335483,-0.425457453559392,0.90132680457219,-0.985587644801329,-0.581735832250974,0.0553213005325541
"A34-05",2015,0,-0.736211018557005,1.32681575871235,-0.914230700896118,-0.205359921101938,1.83228871433449,1.3690665793908
"A26-01",2015,0,-0.709817749034225,0.558272378929699,-0.0323649254583407,-0.22593976639463,1.13734563737764,0.085646774865054
"A37-03",2015,0,-0.651293542701105,1.67157135064389,-0.476385808518123,-0.0570085496578016,1.32395368883726,0.449094427553859
"A37-05",2015,0,-0.653588609616129,0.509583719920734,-0.588491474406888,0.610993413571544,1.05168107861752,1.03484737078493
"A29-05",2015,0,-0.367852778695598,0.489366647737116,0.0106013425655926,0.0129888050109409,0.630806027792944,0.29369708158345
"A27-25",2015,0,-0.741948685844566,0.967567707501007,-1.3552729570725,1.11512415643217,0.808185384762685,0.990119869363203
"A28-13",2015,0,-0.258837100231942,1.11594301529618,-0.956672263113828,-0.253670989164237,1.76885225895557,1.85412284505843
"A05-06",2015,0,-0.35580367739172,-0.189462550541436,0.915549933035219,-1.11028130052382,-0.675352562175409,-0.215785896717387
"B33-01",2015,0,0.347060565334485,0.97570405004611,0.0698863301459084,-0.896059657493929,1.05894150027286,-0.0290020405909823
"A03-03",2015,0,-0.768341955367346,-0.287474633771181,-1.73562271508082,-0.691063375943479,-0.716973472145343,-0.673555383057879
"B13-02",2015,0,1.80442805637494,-0.298467604926281,1.02287337537871,NA,-1.18195744087357,-0.309780400653524
"B29-02",2015,0,1.20484182482483,0.348197907051526,-0.189355900111299,0.243773967989463,0.837458920489954,0.795784301306266
"A34-24",2015,0,-0.766620655181078,0.229092224480096,-1.4493345316117,0.0169926183495241,1.34246503767452,-0.163467899850681
"A27-27",2015,0,-0.761456754622273,0.0313339975364,-1.75020795293306,2.47027901940708,-0.97267138701124,0.516364770777066
"A27-30",2015,0,-0.753424020419688,-0.16515439999681,NA,2.47283781643252,-0.915029206829678,0.601253250075462
"C37-05",2015,0,2.1968844988441,-0.0480627239210422,0.805080839627627,NA,-0.792965754732619,-0.0988684052183364
"B10-02",2015,0,1.17615348838703,-1.82595471377494,1.24540475662792,NA,-1.85431257539665,-1.28252261428865
"A04-10",2015,0,-0.729899584540688,0.692032083788595,-0.127577552270423,-0.766201719059981,0.755060383780816,-0.267576787807997
