"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A17-09",2015,0,-0.562094062868582,0.167249179266657,-0.173786872767183,0.552901348956301,0.259237993807677,-0.207405285671686
"B33-02",2015,0,0.214284712424321,1.00310175376002,-0.028963134182066,0.207215714995086,0.378782208170795,1.16056583655894
"C30-02",2015,0,2.78308064500549,-0.184191956411405,-0.613385616220542,NA,0.427420957051769,0.220918213959806
"A02-02",2015,0,-0.252015954443673,-0.00621567624067867,0.955003322876117,NA,-1.01592977361074,0.45417603728592
"A29-10",2015,0,-0.81299695976202,0.334868303363774,-1.81410242946621,0.0266032071503386,0.986272822370261,-0.473742612019686
"A40-03",2015,0,-0.792285635726005,0.136529673932971,-0.330126285350719,-0.68020253417985,1.0968150330418,0.605218735533336
"A39-03",2015,0,-0.798794908994467,0.918538899364086,-1.85493586311936,1.71902503042801,0.168720353683386,-0.246497988000306
"A32-01",2015,0,-0.0940181396546446,0.0617371056777492,0.826943273717716,-1.04438166056489,-0.546835285574619,-0.566644263638392
"A16-01",2015,0,-0.775716576497193,-0.0495071402248472,0.219799780158154,-0.92215376369704,0.55298220384539,-0.636551275116666
"A34-20",2015,0,-0.848502086680903,0.878057076543528,-1.74455726476918,1.83492945184117,0.352248098890405,0.785387517188773
"A04-02",2015,0,-0.549667268446973,0.735162472339341,0.129629959311343,-0.361546482175343,0.736963446514957,1.26960763241087
"A22-01",2015,0,-0.0632470296582796,-1.23695217345938,0.707459506395357,-0.536732605683112,-0.596615983750532,-1.41370019666938
"B30-01",2015,0,1.61555372148956,-0.574524402719026,0.776810586580001,-0.880528953296872,-0.553406748728095,-0.215542096794824
"A21-01",2015,0,-0.490492056915502,1.22166945190484,-1.2067764812042,0.949421046001188,1.00017893659374,1.22112625410094
"B38-01",2015,0,0.303047529721527,-1.70317257474685,1.16398562144052,NA,-1.69531532064253,-1.72051630370413
"B21-01",2015,0,1.76704226301013,-1.65085602217896,1.13907847979576,NA,-1.56895122546534,-1.42825190098042
"B28-01",2015,0,0.815504861584068,-1.81373828013333,1.16398562144052,NA,-1.69531532064253,-1.65781926865778
"A09-14",2015,0,-0.65854965766488,1.42962755299879,-0.916648734033458,0.949174750584634,0.856153034499129,1.86156542798704
"A27-02",2015,0,-0.835483540143979,0.578871424947788,-1.88170112348842,2.01633190136338,-0.344640300929547,1.0420354809708
"A04-09",2015,0,-0.847318582450273,-1.5005608231372,-1.87270496260143,NA,-1.64609758650544,-1.17785606872761
"A09-20",2015,0,-0.702339314198169,0.970781353154454,-1.54317697212093,0.499527529799897,1.20681104085484,0.606388181470113
"A09-16",2015,0,-0.74139495380894,0.984574494167402,-1.72509424323624,1.47012796775483,0.492743318380375,1.42346666918271
"A34-37",2015,0,-0.845543326104329,1.90798410149603,NA,1.21449769174344,0.6744264244676,0.52856802589041
"B14-01",2015,0,1.32737044133129,0.599917904272603,-0.651099883870096,0.681947727991061,1.05759500076226,1.11591895048703
"A33-10",2016,0,-0.747904227077402,1.40283338661312,-1.87990420117796,1.53809920350124,0.31234145312509,1.89977336829388
"A27-10",2016,0,-0.789326875149432,2.54219003450499,0.0205380683509353,-0.175974153737667,0.677826975465839,0.758879117480554
"A02-01",2016,0,-0.733110424194534,0.403275826420223,0.639918424105702,-1.034131906031,-0.341926864987619,0.805667473421773
"A09-17",2016,0,-0.683403246508098,0.795777825042037,-1.26194284108128,-0.301213285989625,1.13960882625339,0.907856406775383
"A29-03",2016,0,-0.276869543286891,0.835758659221515,-0.25357988510541,0.257287521985562,0.895695744831659,1.01317964317297
"A05-05",2016,0,-0.352613814047174,-0.580535885081897,0.674879272459832,NA,-0.506617733543118,-0.572658802683806
"A03-07",2016,0,-0.852052599372791,1.12837496578428,-1.83233720753092,1.70274225974126,0.494432105489878,1.6838930748242
"A34-35",2016,0,-0.83311653168272,0.465793180399291,-1.88046172789306,1.72595730390846,0.134721091645979,0.741557738975836
"A36-02",2016,0,-0.721867134003554,1.4782683439543,-0.346420919987459,0.291188317036094,0.813121925901299,1.51514102008196
"A33-07",2016,0,-0.497593082299278,0.211071094110453,-0.635674607819284,-0.247004386425537,1.1510516701521,0.65684724411568
"B38-01",2016,0,0.303047529721527,-1.70317257474685,1.16398562144052,NA,-1.69531532064253,-1.72051630370413
"A20-04",2016,0,0.0414930947524245,-1.51738827165533,1.06490450620483,NA,-1.34588169563006,-1.18312845313483
"B14-05",2016,0,2.0635100727828,-0.381620960861641,0.552339168284215,NA,-0.142493209057345,-0.853910302538329
"A18-01",2016,0,-0.25674997136619,0.0756341189243206,0.626115213727297,-0.627543601928475,-0.213473597940339,0.554517779178432
"A28-13",2016,0,-0.321842704050809,1.17596474102654,-1.06219059775547,-0.214669125253354,1.76419425630692,1.89002967586848
"A09-05",2016,0,-0.508244620374943,-1.01225335757954,1.069522560032,NA,-1.33839948109763,-1.26776080287951
"A27-21",2016,0,-0.840809309181812,1.1443930569686,-1.75720790470179,0.807943077731787,0.354510944360764,1.47512406672447
"A12-01",2016,0,-0.38101791558228,0.845255796216178,-0.0750855494215593,0.0431857906216824,0.783819911221045,1.37127838392264
"A04-06",2016,0,-0.431908597499345,1.34640137773868,0.486882922030402,-0.93663593932789,0.12028779376656,1.88201499007857
"B13-01",2016,0,1.97297199913965,-0.443052944882569,0.859612243455741,NA,-0.737177552296714,0.122152879949668
"C37-01",2016,0,2.5422375340724,-1.65803931285129,1.15479002436167,NA,-1.6452897348997,-1.3365707501747
"B14-02",2016,0,1.46761569266088,-1.51048398320002,0.92320439626384,-0.799898623770416,-1.02181148069294,-1.27987775691698
"A28-09",2016,0,-0.707073331120686,0.702634031022876,0.214673924855259,-0.846116713581193,0.820531871232016,-0.144296321219679
"B28-01",2016,0,0.815504861584068,-1.81373828013333,1.16398562144052,NA,-1.69531532064253,-1.65781926865778
"A04-02",2017,0,-0.549667268446973,0.735162472339341,0.129629959311343,-0.361546482175343,0.736963446514957,1.26960763241087
"A09-05",2017,0,-0.508244620374943,-1.01225335757954,1.069522560032,NA,-1.33839948109763,-1.26776080287951
"A18-03",2017,0,-0.563869319214526,1.1404529216251,-1.58019232423545,1.86483550654282,0.432284954259828,1.41899938537387
"A10-01",2017,0,-0.551442524792917,1.34794450860952,0.547248101172441,-0.913920827981295,-0.0458887072733576,1.89972003376653
"A34-25",2017,0,-0.835483540143979,0.284606218825301,-1.25118775002001,-0.0677454713592728,1.27354564110427,0.0273335372578852
"A37-01",2017,0,-0.373916890198503,0.000899406473476836,-0.37569519302588,-0.853661352923782,1.44129629949969,-0.334421666831446
"B38-01",2017,0,0.303047529721527,-1.70317257474685,1.16398562144052,NA,-1.69531532064253,-1.72051630370413
"A34-02",2017,0,-0.846135078219644,0.429247275377869,-1.78751635352048,2.25317228452017,-0.170749504783023,0.808770586085127
"A09-04",2017,0,-0.731926919963904,1.64192303791028,-0.523985818552757,0.0964177158862096,1.37918383824756,1.94038085820399
"B30-04",2017,0,1.75165670801194,-0.538866478192541,0.844963876997587,NA,-0.757810302668177,-0.115770757661069
"A09-20",2017,0,-0.702339314198169,0.970781353154454,-1.54317697212093,0.499527529799897,1.20681104085484,0.606388181470113
"A27-21",2017,0,-0.840809309181812,1.1443930569686,-1.75720790470179,0.807943077731787,0.354510944360764,1.47512406672447
"A35-04",2017,0,-0.788143370918802,1.26277160490845,-1.70653905557836,1.61793193240166,0.610619479878521,1.35350980108922
"A01-02",2017,0,-0.39107770154263,0.187477851342636,0.581105046982656,-0.781266209046712,-0.0959292650972246,0.649557910308718
"A32-05",2018,0,-0.343737532317453,1.48826896885556,-0.30055187130857,0.0208020379265779,1.12214092284505,1.19114485605471
"A34-35",2018,0,-0.83311653168272,0.465793180399291,-1.88046172789306,1.72595730390846,0.134721091645979,0.741557738975836
"A28-08",2018,0,-0.750862987653975,0.618984604759779,-0.593127065783464,-0.440830701012132,1.64079401120052,-0.199042485959219
"A33-14",2018,0,-0.776900080727823,0.939386651522579,-1.49481630957966,1.69914878428235,0.650034526967253,0.84365889711407
"B13-02",2018,0,1.8060979026209,-0.20045830539855,0.939018890249655,NA,-1.0533298926156,-0.240992215582886
"A39-07",2018,0,-0.725417646695443,0.855517148086462,-1.82645836948753,1.18459170427195,0.981644776278543,0.210873743431235
"A09-18",2018,0,-0.550850772677603,0.748485983686954,0.190578044304953,-0.594268056901907,0.426687773226406,0.394333923925611
"A27-10",2018,0,-0.789326875149432,2.54219003450499,0.0205380683509353,-0.175974153737667,0.677826975465839,0.758879117480554
"A05-05",2018,0,-0.352613814047174,-0.580535885081897,0.674879272459832,NA,-0.506617733543118,-0.572658802683806
"B38-08",2018,0,0.63738747487434,-0.0635018665196519,0.587668017886309,-0.792292715754166,-0.0168630749465426,0.389818357513897
"B30-02",2018,0,0.340919665101669,0.471515327480642,0.51956382687413,-1.08729112627185,-0.0266967803203086,0.971203122628573
"A09-19",2018,0,-0.716541364965722,0.838392183431087,-1.74458792122854,1.15571473226422,0.564815699033626,-0.190565184847386
"A05-06",2018,0,-0.421848811538995,-0.0943808573880688,0.830520916307146,-1.09346162845078,-0.56960792309087,-0.148425994814491
"A34-03",2018,0,-0.831933027452091,0.423235450352105,NA,2.42920577276177,-0.654339697059939,0.533933545116034
"A19-01",2018,0,-0.459720946919137,-1.62002484465188,1.11519076287788,NA,-1.49525546745516,-1.66441033900109
"A29-11",2018,0,-0.81299695976202,0.280416277013839,-1.8627555152797,1.12418366652855,0.0723895147470743,0.0635996096635632
"A28-06",2018,0,-0.0662057902348531,0.455958666910292,-0.605310922767001,0.958430490305157,0.559268762875255,0.637827822424423
"A35-09",2018,0,-0.465046715956969,0.634344990797329,-0.427876899527448,0.175021036685552,1.32576671553898,0.689908903208322
"A34-05",2018,0,-0.814180463992649,1.38565703006697,-1.00622885577372,-0.212850006605111,1.82345917071769,1.36236842103492
"B10-02",2018,0,1.15812933635129,-1.68692088541357,1.16398562144052,NA,-1.69531532064253,-1.19895323167873
"A33-09",2018,0,-0.759739269383696,0.980038442513179,-1.84464353100389,1.46570842467446,0.958063030244722,1.49409938564608
"B13-03",2018,0,1.53389192957613,-0.534587994978226,0.934955497798143,NA,-0.945695691968599,-0.536571180632192
"A03-02",2018,0,-0.849093838796217,0.578547794369379,-1.74043063909813,0.764849904860321,1.4285194815183,-0.310826530721763
"A33-07",2018,0,-0.497593082299278,0.211071094110453,-0.635674607819284,-0.247004386425537,1.1510516701521,0.65684724411568
"B33-01",2019,0,0.303047529721527,1.03949224780767,-0.0243975017655204,-0.87369264899674,1.08634955954987,0.0355196077275066
"A18-02",2019,0,-0.735477432655793,0.509565761134716,-1.38157983447671,0.126148317332356,1.68582726430931,0.75260505958469
"A35-06",2019,0,-0.830749523221461,0.367763986803675,-1.67694956773112,2.22573695703655,-0.162213585007889,0.712262805550593
"A35-09",2019,0,-0.465046715956969,0.634344990797329,-0.427876899527448,0.175021036685552,1.32576671553898,0.689908903208322
"A28-06",2019,0,-0.0662057902348531,0.455958666910292,-0.605310922767001,0.958430490305157,0.559268762875255,0.637827822424423
"A33-11",2019,0,-0.670976452086489,0.262893049031108,-1.21698884975047,0.927100533249784,0.862892089032126,0.640954818001688
"A34-27",2019,0,-0.801161917455726,-0.813480823896912,-1.78143460897014,-0.217949743850217,0.336809351267725,-0.850247046593385
"A34-08",2019,0,-0.788143370918802,-0.758527397723608,-1.14272050563869,-1.0914973618508,0.772708940491943,-0.651235951187142
"B28-01",2019,0,0.815504861584068,-1.81373828013333,1.16398562144052,NA,-1.69531532064253,-1.65781926865778
"A19-01",2019,0,-0.459720946919137,-1.62002484465188,1.11519076287788,NA,-1.49525546745516,-1.66441033900109
"A32-05",2019,0,-0.343737532317453,1.48826896885556,-0.30055187130857,0.0208020379265779,1.12214092284505,1.19114485605471
"A22-08",2019,0,-0.595823933441521,1.07074350737297,-0.822851257900304,0.822946034937822,1.19821016896221,0.820880038129874
"A34-35",2019,0,-0.83311653168272,0.465793180399291,-1.88046172789306,1.72595730390846,0.134721091645979,0.741557738975836
"B37-01",2019,0,1.38832090920871,-0.264725854434927,0.492127519723223,NA,-0.0690187081471713,0.183257947028949
"A12-01",2019,0,-0.38101791558228,0.845255796216178,-0.0750855494215593,0.0431857906216824,0.783819911221045,1.37127838392264
"B11-01",2019,0,0.98652122291002,-0.209995509132264,0.631888163293027,NA,-0.285282325740217,0.242957031530805
"A09-20",2019,0,-0.702339314198169,0.970781353154454,-1.54317697212093,0.499527529799897,1.20681104085484,0.606388181470113
"A37-03",2019,0,-0.726601150926072,1.74247393770035,-0.572317391885263,-0.0228742325737318,1.33885117890134,0.514091647164526
"A03-06",2019,0,-0.787551618803487,0.389348448326919,-1.85558563151179,2.46216906935448,-0.638161730143358,-0.360961667407105
"B29-01",2019,0,1.50548782804102,-1.37217199581715,0.848498399696088,-0.734934337683018,-0.81134374909551,-1.38284794809077
"A33-08",2019,0,-0.631920812475718,-0.109877756222922,0.768144403353018,-0.887686914325022,-0.345956317924682,0.091649244548551
"A20-03",2019,0,-0.208226297910384,-1.63410299625974,1.14939049878246,NA,-1.62131888012416,-1.49203165371418
