"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A36-14",2015,0,-0.661327837312209,0.251268847618273,-0.208392001766222,0.305814318394077,1.03161732820431,0.67239738136481
"A38-02",2015,0,-0.445161785846688,-0.177463008762245,-1.51584114119052,2.3353400525399,-0.242200855266519,-0.533865528140628
"A34-05",2015,0,-0.800634848256657,1.80896264671901,-0.848949490140736,-0.285016625068258,2.16028776363446,1.94655211860038
"B17-02",2015,0,0.363059062132735,-0.76057226638421,0.946879385382853,NA,-1.24904070637545,-0.907265983745695
"A04-01",2015,0,-0.549642044055023,0.67403420503425,0.531901197035446,-0.717913670798509,-0.0213001205948654,0.448940774636916
"B36-01",2015,0,0.782181017474219,-0.873577521759205,0.985292048632686,-0.967903578182161,-1.35648107079652,-1.07115387521312
"C37-01",2015,0,2.60518138483345,-1.36566546284728,1.03822299038966,NA,-1.60965085291292,-1.31565089263683
"B19-02",2015,0,0.541996515845862,-1.35744675685573,1.09873535702836,NA,-1.84087849597172,-1.33732447016308
"A16-02",2015,0,-0.595877560618482,-0.557973890947758,0.589521208477444,NA,-0.163171095497338,-0.12834022659927
"A04-02",2015,0,-0.532228667686967,0.126397316786814,0.504290038049671,-0.468853504235907,0.00484070073578062,0.412818539933209
"A05-01",2015,0,-0.393522117996591,-0.594451646878871,0.950912497253286,-0.932550363466359,-1.24094978477172,-0.922041913111208
"A36-04",2015,0,-0.785022855650814,1.8841073634903,-0.398797402498379,0.208541013269787,1.57810723003792,1.85194559600537
"A32-01",2015,0,-0.069873502052379,0.479926421450858,0.420447410074639,-0.52669507159283,0.198558449007283,0.0454938595991433
"B38-08",2015,0,0.672296607979246,-0.307175085178046,0.438942326214526,-0.538258109919919,0.17405247052385,-0.138567324939916
"A26-01",2015,0,-0.773013630569396,0.194492595326827,0.0359523088567585,-0.0807885298995878,0.912449464015716,0.506582236940503
"A35-12",2015,0,-0.822251453403209,1.11574039103888,-2.04236899887991,2.36913825536614,-0.535540152792114,1.42818704586436
"A33-02",2015,0,-0.111305328583271,2.2366355962965,-0.79324373208881,1.20940056455669,0.709986944910462,1.99063460335583
"B06-02",2015,0,0.457331479021866,-0.851180569636014,1.03048089354258,NA,-1.48872853402383,-0.945751033206969
"A33-10",2015,0,-0.733383187800717,1.69450220080387,-2.03337425953499,1.34188150211406,0.401200503370564,2.48118999339654
"A27-18",2015,0,-0.834260678484627,2.13783665395094,-2.0385984862257,1.5544322708769,0.087423529211714,0.600165645070881
"A27-19",2015,0,-0.834861139738698,1.95120762361807,-2.02413244896066,1.67180557841285,0.544797198978766,1.39791173738919
"A33-13",2015,0,-0.806038999543295,1.41084022754189,-1.93996955566567,0.931484411138402,0.560162191042215,1.60256099605702
"A40-05",2015,0,-0.827055143435776,1.11429829683039,-1.99762134594194,1.433214485941,1.473906634093,0.775334156886171
"A29-04",2015,0,-0.584468796791135,2.63656909905073,-0.763916761719526,0.521669849611776,1.65619818325352,3.03913327116261
"A34-37",2016,0,-0.832459294722414,1.23108579450706,NA,1.94558005222209,0.0702772981508385,0.757271131247504
"A27-01",2016,0,-0.828256065943918,1.6012857149608,-2.04300572972141,1.80630241336283,0.583956725049943,1.05566711467701
"A27-28",2016,0,-0.836662523500911,0.815654420010349,-2.04228681204188,1.91667079409383,0.260250259140378,1.44470970592751
"A21-02",2016,0,-0.639711232165657,1.22385977071033,-0.608581386108134,0.624445802952991,1.46656477318562,1.48346032228543
"A09-06",2016,0,-0.573660494217859,1.40518854469036,0.0499843547349074,-0.389411402021859,0.849008624274396,0.398009647049821
"A09-23",2016,0,-0.71536935017859,1.37220246949947,-0.246570479530952,0.0634569078964277,1.26179701892843,1.39451163697152
"B21-01",2016,0,1.81857714200058,-1.29440263780609,0.665426535959236,NA,-0.463238606826787,-1.24211190204241
