"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A34-22",2015,0,-0.819954418353241,-1.26341124106327,-2.14618210372822,-1.03706876756371,-1.97461549960551,-1.35731747849725
"A17-04",2015,0,-0.793007417279537,-0.14268687326129,-1.80803668906241,0.0857254905871822,0.646107156418973,0.294298996379636
"A01-02",2015,0,-0.384701770575817,0.20376936469058,0.796668265535982,-0.865146973167404,-0.679707101765025,-0.127538431419577
"A09-02",2015,0,-0.633668628321988,1.28770855597582,0.232230389130315,-0.646956539737183,0.448235472560574,0.878192007802609
"A09-01",2015,0,-0.358340573873282,-0.428630023029344,0.883903450133349,-0.856613267897027,-1.02090491657923,-0.803486285952171
"A33-13",2015,0,-0.808824135301059,1.54361562949258,-2.0369992426224,0.925643610833943,0.515989705733584,1.72355504398824
"A37-01",2015,0,-0.367713443811961,-0.58542641825481,0.44235533322487,-0.87386203747237,0.261394223190808,0.0783813431469907
"A34-37",2015,0,-0.834599527632427,1.3519325375965,NA,1.92623017021712,0.0395137986048772,0.825258432310289
"A19-06",2015,0,-0.682876195500055,1.22485034928121,-0.661236708886187,0.754546694071676,1.09994080348576,1.14597329105521
"A35-08",2015,0,-0.61023645347529,0.830591007551133,-1.01784001758967,0.626003839579869,1.93551954284602,1.01828695599915
"A32-06",2015,0,0.252067580883212,1.23680196361324,0.163879663981587,-0.0574116686610393,0.376346740614394,0.718378057534569
"A35-11",2015,0,0.0224322673855677,-0.631311218906897,-0.0204789027774462,0.390663743426072,0.0564331777198351,-0.566902720242854
"B17-02",2015,0,0.331736975361987,-0.77189366610793,0.95146813557874,NA,-1.24369222003283,-0.943659086590219
"A17-08",2015,0,-0.243522917124459,0.225383875881534,-0.595014704093392,1.07805927961025,0.270418219143871,-0.287174122356467
"B37-03",2015,0,1.90989395128713,-0.862332872329881,1.06313193762385,NA,-1.61917282104379,-1.01291776410226
"A12-02",2015,0,-0.140421347798986,-0.0612718679256972,0.635762377808488,-0.899800719720024,-0.118683130572718,-0.216468786557671
"A07-02",2015,0,-0.398761075483836,-1.03519717029069,0.984178121553263,NA,-1.38451067132116,-1.11415009965565
"A33-14",2015,0,-0.766646220577002,0.97254559014969,-1.92687980753635,1.45941619577641,1.5457671657138,0.699422014677228
"A20-05",2015,0,0.339352432187164,-1.40151060409671,1.11122880175594,NA,-1.82171009300351,-1.28484834646873
"A10-01",2015,0,-0.543454755162199,0.886590750882955,0.355725948612072,-0.623450313231242,0.287792633663555,0.541100354504201
"A09-23",2015,0,-0.720367675254772,1.50241383657731,-0.283991724512887,0.0691793704485789,1.19841959067455,1.50245924938719
"A05-05",2015,0,-0.346624486449932,-1.08043093064179,0.998994568996544,NA,-1.39709323938687,-1.1276357413608
"A27-29",2015,0,-0.823469244580245,1.14240340269777,-2.07941136960721,1.62863909133692,0.190046140409178,0.680729955497214
"A33-15",2015,0,-0.75317272004015,0.952916623937299,-1.92945794096846,1.32748214324518,1.2047606659484,0.492388397167772
"A20-03",2016,0,-0.203688219885072,-1.35243948290635,1.06928858785156,NA,-1.68119895101031,-1.33859608171668
"A36-16",2016,0,-0.71392382717193,0.207952472520449,0.671970720424441,-0.583401347683057,-0.510063443915677,-0.135520502471314
"A32-06",2016,0,0.252067580883212,1.23680196361324,0.163879663981587,-0.0574116686610393,0.376346740614394,0.718378057534569
"A19-01",2016,0,-0.452655077631243,-0.636316500924722,0.635990387630588,-0.823325724774087,-0.130044702551879,-0.88091929229635
"B17-01",2016,0,0.684391206804798,-0.806331559216784,0.997933544113861,NA,-1.35711033019512,-0.890066442988911
"A01-01",2016,0,-0.38880240117399,0.660391352378001,0.532089388904368,-0.652646012583858,-0.0759496407710485,0.67105820395748
"A35-06",2016,0,-0.819954418353241,1.04927455352049,-1.93693008190598,2.42364126598618,-0.21167144541564,1.12730355811753
"A29-05",2016,0,-0.427465489671042,1.22852153327321,-0.0979095368801032,-0.201771321076164,0.991399989819064,2.18640913766093
"A09-08",2016,0,-0.83635694074593,2.69486525447808,-1.79224473727066,0.7692791717046,2.19132800119678,1.23787333634942
"A04-03",2016,0,-0.265197678857655,-0.458446616886591,0.752013527848046,-0.877847208594397,-0.523079512590044,-0.410971099872073
"A24-02",2016,0,-0.623709954012141,-0.293458958947487,0.149273341751993,-0.444168864007164,0.882014100994556,0.0801763844807916
"A27-05",2016,0,-0.752001111297815,1.27716233782163,-0.46344790099057,0.280369904500529,1.0620063356445,1.10696033207303
"B15-01",2016,0,1.36861071232839,-1.14519039866005,0.892762880055272,NA,-1.1321049139847,-1.2887457792445
"A29-15",2016,0,-0.0888705631362498,1.29066174999483,-0.520814520300751,0.6883083927966,0.748324933367793,1.47263379773918
"A18-02",2016,0,-0.725639914595279,0.285920974502747,-1.80089587429706,1.07199679262039,1.58451479394708,0.43946267955056
"C14-02",2016,0,2.86944151125943,-1.50344364332494,1.12088843702834,NA,-1.86772129839783,-1.50546683340802
"A39-03",2016,0,-0.788320982310198,1.14637963324222,-2.06585783889475,2.19451584553375,0.0311920195422724,0.993851845064729
"A27-31",2016,0,-0.805309309074054,1.46071456535399,-2.12853426317775,2.28910790325775,-0.255548838418597,1.20073013863107
"A27-32",2016,0,-0.825812462064915,0.70164487863286,-2.14104803102691,2.45995782269218,-0.582729818865348,0.76243857679526
"A33-06",2016,0,-0.700450326635079,0.692861883363741,-1.69714967843833,1.75043569168162,0.553094358270979,0.325882668821972
"A32-02",2016,0,0.0950720094103329,-0.337264994976623,0.376547064253513,-0.691543207827594,0.445413161883955,0.0854537483295512
"A09-22",2016,0,-0.522365797800171,1.85592753129748,-0.247504144009839,-0.0117155615185095,1.12478988513753,0.712055153678547
"A27-04",2016,0,-0.839871766972934,-0.376853190966041,NA,0.410621976245838,1.26362316136125,-0.141541249470721
"A34-17",2016,0,-0.83635694074593,1.4481680815212,-2.11951844221153,2.45341871939981,-0.458139154240373,1.76620780954245
"A29-02",2017,0,-0.530567058996515,0.80014599877251,0.11565818579278,-0.230298825025772,0.791034908502521,1.22276553910028
"A16-05",2017,0,0.303618365545949,-0.787746930802541,0.765740414069213,-0.827722258601904,-0.530475008292945,-0.0661932702780865
