"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A01-03",2015,0,-0.595172873231047,0.904873915839433,0.218801539641904,-0.660373014346412,0.879487821719547,1.10314800294513
"A09-14",2015,0,-0.593346913961046,1.42416865809592,-0.916453826500108,0.909099442858675,1.04731678074005,1.96590538151478
"A34-37",2015,0,-0.785681290401215,1.90622957713859,NA,1.16629225478789,0.972722350513438,0.582459230245162
"B32-01",2015,0,2.1900236666114,-0.507242188177442,0.870414789962221,NA,0.403772363791763,-0.475680559507464
"A20-05",2015,0,0.434059501959858,-1.70450346041377,1.19751298338137,NA,0,-1.37244822498181
"A02-01",2015,0,-0.670037203301113,0.389868912164168,0.665050055237014,-1.01343395627023,0.555533615618193,0.870045810386458
"B38-02",2015,0,0.762123517470146,-0.38969595942832,0.434081317799082,NA,0.681714588260668,-0.98115858525427
"A29-02",2015,0,-0.469790336690937,1.65560236749411,-0.247427400109776,-0.295937180551293,1.22101731088215,0.904866238719472
"B17-01",2015,0,0.792556171970173,-0.424430888134631,0.987649957234225,NA,0.294960542755474,-0.634988659296043
"A33-18",2015,0,-0.753422676631186,1.1199444383139,NA,1.40734425648363,0.79671644261562,1.48869293233596
"A29-06",2015,0,-0.582999811431036,0.784048769774114,-1.80307214922099,0.619675861983851,1.33675959026579,0.253290933212544
"A34-27",2015,0,-0.740032308651175,-0.83631024425337,-1.7950938587868,-0.222261566800508,0.834138610874253,-0.848538611416022
"A27-28",2015,0,-0.789941862031218,0.473403174917363,NA,1.81544498265207,0.722370727072486,0.719220002873495
"A17-03",2015,0,-0.341973187790825,-1.09165953796661,1.05290560194988,-0.978317825701606,0.218674211165211,-1.31778810614318
"B14-02",2015,0,1.59354363841088,-1.53871096314148,0.952874362891922,-0.786378141763968,0.276457229834194,-1.29442916733874
"B38-07",2015,0,1.19426721137053,-0.513006450669321,1.0196864081678,NA,0.228858794795266,-0.0449540792707865
"B14-04",2015,0,1.75179344181102,-1.73149246530538,1.19751298338137,NA,0,-1.580366277003
"A37-09",2015,0,-0.648734345151094,1.44460754932925,-1.7655168986311,1.35643785055925,0.959392878814436,0.660516401362476
"A33-01",2015,0,-0.519699890070981,2.29874531238226,-0.492888790219409,0.675291134749972,1.05813772015816,1.50187479003346
"A18-04",2015,0,-0.635952630261083,0.788568684948523,-1.22314905768942,0.766366257548888,1.22174234894326,1.31701488529483
"A34-01",2015,0,-0.776551494051207,0.540854902605761,NA,2.08684594620526,0.530077871528692,-0.00276605812136698
"A12-06",2015,0,0.110864711169574,-0.750365095032539,1.01691360220378,NA,0.222434577328028,-1.10156928649716
"A33-08",2015,0,-0.565957524911021,-0.1272585076153,0.795330257320685,-0.871476389218885,0.553879621489799,0.129004778260425
"C14-03",2015,0,3.38907025391246,-1.63541618823436,1.14366472447569,NA,0.0877451268115686,-1.29486578189492
"A34-04",2016,0,-0.45031343781092,-0.0668571465242906,0.516742633349497,-0.524907912490354,0.670554349336252,-0.16849786157061
"A27-10",2016,0,-0.727859246851164,2.54534677097455,0.0357470201730374,-0.181572209120828,0.974118195426443,0.821486697781061
"A26-03",2016,0,-0.740640961741175,1.24998744517555,-0.0951741544960496,-0.269728654450752,1.19869647320112,0.196538104208379
"B16-02",2016,0,2.09872570311132,-0.182175112541027,0.455026152448716,-1.09431987001694,0.56177661014044,-0.829263610879542
"A27-28",2016,0,-0.789941862031218,0.473403174917363,NA,1.81544498265207,0.722370727072486,0.719220002873495
"A41-02",2016,0,-0.709599654151148,0.751792266427954,-0.258105573568321,-0.380645205635378,1.20414226481275,-0.315407732018114
"A29-01",2016,0,-0.266500204630758,0.301117261906593,-0.7031772917478,-0.49987510989546,1.28874561797776,-0.131977663639712
"A34-34",2016,0,-0.776551494051207,-1.45739284106352,NA,-1.05379611194765,0.0649871919862784,-1.5694716857737
"A22-01",2016,0,0.0189580945794928,-1.26306093596988,0.733673168129562,-0.53127615962674,0.450989819331335,-1.43331626414611
"A27-22",2016,0,-0.782638024951212,1.1327151394299,-1.87355803131397,1.06770883469677,0.785735556563298,0.58537313615915
"A27-31",2016,0,-0.755248635901188,0.734084609462787,-1.86689935472948,2.12212000801497,0.615821457624144,1.10371567496184
"A09-24",2016,0,-0.68890544909113,-1.6022933667048,NA,NA,0.0408568741635462,-1.37168601201229
"B16-01",2016,0,1.86865483509112,-0.412660805779973,0.792439180921149,NA,0.477723190405658,0.0787671098796271
"B17-01",2016,0,0.792556171970173,-0.424430888134631,0.987649957234225,NA,0.294960542755474,-0.634988659296043
"A17-04",2016,0,-0.742466921011177,-1.05405174255139,-1.76443091381912,-0.227720296790807,0.707231284065136,-0.497485268157018
"A09-26",2016,0,-0.763769779161195,1.53441445053978,-0.717220189118021,-0.0171371389737062,1.10227301706021,0.327170642832195
"A29-14",2016,0,0.0597378516095287,1.0975264893077,-1.00295901379697,0.528178879503059,1.31209106128714,0.521359353568698
"A34-06",2016,0,-0.747336145731181,0.624485512560004,NA,1.02357330087656,0.888808230652139,-0.0996260413080412
"A35-05",2016,0,-0.62134495610107,1.50647513672096,-1.30923823625302,1.68548437836095,0.863008698174437,2.18822179519136
"A27-05",2016,0,-0.699861204711139,1.4098745064292,-0.37771661236593,0.158639485141278,1.07013678445171,0.753951039997798
"A34-08",2016,0,-0.726641940671163,-0.78093126134017,-1.14614734307943,-1.06904159737906,1.01306497442967,-0.64199572276022
"A05-06",2016,0,-0.349885677960831,-0.111641601526925,0.85870606275918,-1.0709456741544,0.462075982750571,-0.120156371933516
"A40-12",2016,0,-0.790550515121219,0.544340063543709,NA,0.77473555339661,1.25325153157346,0.800333006507194
"A19-04",2016,0,-0.606128628851057,0.486385012198983,-0.989871488644676,0.960450262329507,1.20533038092918,-0.143049048259658
"C37-02",2017,0,3.06587546312217,-1.736207792905,1.11865548413682,NA,0.118671843066913,-1.7923113616624
"A37-08",2017,0,-0.475268214500942,1.08556851401912,-1.63120453076445,2.16506873765491,0.621827684616067,0.149464046322946
"A35-10",2017,0,-0.565957524911021,2.10194133589791,-1.79589253753155,1.3616575431009,1.02462305192879,2.56016676916512
"A16-03",2017,0,-0.287194409690776,0.435408615144937,-0.121096858957655,-0.982396796570803,1.14633487940315,-0.64617387694153
"A17-04",2017,0,-0.742466921011177,-1.05405174255139,-1.76443091381912,-0.227720296790807,0.707231284065136,-0.497485268157018
"A34-26",2017,0,-0.698035245441138,0.231208592963392,0.0485137666447103,-0.75914355142841,0.993733628011487,-0.00178254967959918
"A29-01",2017,0,-0.266500204630758,0.301117261906593,-0.7031772917478,-0.49987510989546,1.28874561797776,-0.131977663639712
"A10-04",2017,0,-0.338321269250821,0.442854482381899,0.107842530788915,0.0470417063400524,0.834928180390794,1.02522721674459
"A20-02",2017,0,-0.620127649921069,2.18214297489626,-0.272173772163308,0.0228959890969816,1.12739810618201,1.87677027215771
"A03-03",2017,0,-0.787507249671216,-0.207759938479505,-1.86441810187358,-0.654050456815531,0.445763281164719,-0.58803140381748
"B11-01",2017,0,1.09870867624044,-0.228151567680186,0.656891146975202,NA,0.578784845198032,0.286038974447514
"A09-24",2017,0,-0.68890544909113,-1.6022933667048,NA,NA,0.0408568741635462,-1.37168601201229
"A33-13",2017,0,-0.758900554441191,0.756430855578952,-1.71596475731984,0.225165946220061,0.898570387502275,0.971746379070647
"B32-01",2017,0,2.1900236666114,-0.507242188177442,0.870414789962221,NA,0.403772363791763,-0.475680559507464
"A29-05",2018,0,-0.362667392850843,0.554071558149965,-0.0708023855907802,0.0461008720922805,0.974005570963387,0.400573759343815
"A34-04",2018,0,-0.45031343781092,-0.0668571465242906,0.516742633349497,-0.524907912490354,0.670554349336252,-0.16849786157061
"A34-01",2018,0,-0.776551494051207,0.540854902605761,NA,2.08684594620526,0.530077871528692,-0.00276605812136698
"A33-01",2018,0,-0.519699890070981,2.29874531238226,-0.492888790219409,0.675291134749972,1.05813772015816,1.50187479003346
"A35-05",2018,0,-0.62134495610107,1.50647513672096,-1.30923823625302,1.68548437836095,0.863008698174437,2.18822179519136
"A05-01",2018,0,-0.340755881610823,-1.61263837793237,1.17890904758164,-1.07910621763328,0.0381073269702475,-1.66893883443857
"A12-02",2018,0,-0.0644273787505805,0.976874277057924,-0.221288967387004,-0.586297777607336,1.31879381579363,0.455983397286344
"A22-08",2018,0,-0.528829686420989,1.06250543135089,-0.821153683601637,0.786738676836614,1.18772305941214,0.885834111296318
"A36-02",2018,0,-0.658472794591103,1.473186121042,-0.337090773211535,0.271275286694438,1.02965353908646,1.60637016181493
"A03-01",2018,0,-0.789333208941218,0.557456244401595,-1.30252938573233,-0.227325479005206,1.60230246432794,0.570329167835927
"A17-01",2018,0,-0.768030350791199,0.869104696049858,-1.48126487174965,1.097358762483,0.979022112379944,0.33862016581161
"A35-13",2018,0,-0.772899575511203,0.15979619341635,-1.86588853344504,2.31403938746957,0.456960941120012,0.70779000290306
"A36-04",2018,0,-0.737597696291172,1.04659010339566,0.18075804208235,-0.452309405089909,0.977629772666586,1.30414255065694
"A09-09",2018,0,-0.764987085341196,1.33649687843611,-1.87113805419019,1.88205328880109,0.620607084765974,0.889363654370383
"A36-03",2018,0,-0.679166999651121,2.21410601868206,-1.30961495664188,1.38506556909732,1.08261111128216,2.00977736880806
"A34-20",2018,0,-0.788724555851217,0.868326845890952,-1.75762572726609,1.76771250247851,0.840475847793637,0.84899833695978
"B30-02",2018,0,0.434668155049858,0.458636856701648,0.542767337327055,-1.06496425091416,0.68492803150459,1.041846337854
"A17-04",2018,0,-0.742466921011177,-1.05405174255139,-1.76443091381912,-0.227720296790807,0.707231284065136,-0.497485268157018
"A09-03",2018,0,-0.408925027690883,-1.31066747283866,1.09046263916457,-1.01454275166501,0.175073807972193,-1.46649660704062
"A09-01",2018,0,-0.29084632823078,-1.70450346041379,1.19751298338137,NA,0,-1.73085783794436
"A27-30",2018,0,-0.771682269331202,-0.0878031223542539,NA,2.49232091209651,0.36813825807882,0.714919421152032
"A03-10",2018,0,-0.766204391521198,0.513849757628275,-0.161709596589184,-0.53869093308436,0.975359664241135,-0.405764263712143
"A04-09",2018,0,-0.787507249671216,-1.52871095859525,-1.88782639384039,NA,0.0202027035796484,-1.18854635642732
"A35-09",2018,0,-0.394317353530871,0.622727465249683,-0.419851704636554,0.158667649537109,1.24008197323284,0.749906230079412
"A34-35",2019,0,-0.772899575511203,0.452870397583238,-1.89570742509195,1.66207952168019,0.751186210125918,0.803509772702778
"A35-06",2019,0,-0.770464963151201,0.354082070536877,-1.68893493243471,2.14654473140395,0.629301621976303,0.773106140381285
"B38-01",2019,0,0.395714357289824,-1.7328917260513,1.19751298338137,NA,0,-1.75174416337317
"A27-18",2019,0,-0.787507249671216,1.42399035626759,NA,0.704665388554532,0.731940866246047,0.104238981953004
"A27-01",2019,0,-0.781420718771211,1.05137880372477,NA,1.4764164540314,0.713883875176412,-0.170663979293805
"B33-02",2019,0,0.304416393789744,0.994339863188913,-0.0145472080889712,0.189875805934824,0.851367465498925,1.23837569145131
"A18-04",2019,0,-0.635952630261083,0.788568684948523,-1.22314905768942,0.766366257548888,1.22174234894326,1.31701488529483
"A22-01",2019,0,0.0189580945794928,-1.26306093596988,0.733673168129562,-0.53127615962674,0.450989819331335,-1.43331626414611
"A36-01",2019,0,-0.412576946230887,-0.146523426892764,0.39736496869945,-0.900192348004789,0.925715514397053,0.113116484543454
"A33-11",2019,0,-0.606128628851057,0.248399017169413,-1.22160549076602,0.887701632316206,1.05008300156521,0.699099423808432
"A27-30",2019,0,-0.771682269331202,-0.0878031223542539,NA,2.49232091209651,0.36813825807882,0.714919421152032
"C37-05",2019,0,2.35801191945155,0.0270261599599648,0.745238892706315,NA,0.415979227198348,-0.000657854240218386
"A32-03",2019,0,-0.296932859130785,1.70919348645791,-1.11544595859243,1.49522409553411,0.89164193762732,2.39106623915772
"A33-04",2019,0,-0.681601612011123,0.202925212820747,-1.50081611095797,1.13269012616243,1.08901776159829,0.662385487673642
"A29-03",2019,0,-0.2007656709107,0.825700871620596,-0.24276239407113,0.238413293051514,1.06354811827702,1.08541150587271
"A09-06",2019,0,-0.523351808610984,-0.269213962662886,0.631847659915992,-0.760351276037116,0.65163533308614,-0.587372645255111
"B38-02",2019,0,0.762123517470146,-0.38969595942832,0.434081317799082,NA,0.681714588260668,-0.98115858525427
"B10-01",2019,0,1.12062018748046,-0.825673468578655,1.10809860549656,NA,0.13087829698785,-0.450159974015746
"A34-22",2019,0,-0.770464963151201,-1.60836659762333,-1.8862707617345,NA,0.0230873454418471,-1.60476908658823
"A02-01",2019,0,-0.670037203301113,0.389868912164168,0.665050055237014,-1.01343395627023,0.555533615618193,0.870045810386458
"A34-25",2019,0,-0.775334187871206,0.270280332726188,-1.25635226879266,-0.0766599123148275,1.21864647023962,0.062254972463726
"B06-01",2019,0,0.678129391050072,-1.68972585700329,1.19392469464261,NA,0.00899723408281964,-1.44711000356938
"A29-10",2019,0,-0.752205370451185,0.320931644476248,-1.82828502863275,0.0147976971241131,1.10072784385167,-0.457784953436148
"A19-03",2019,0,-0.626214180821074,-0.056635672526444,0.0365726157174764,-0.790785828118092,1.08142625717886,0.478714526942783
"A09-09",2019,0,-0.764987085341196,1.33649687843611,-1.87113805419019,1.88205328880109,0.620607084765974,0.889363654370383
"A27-32",2019,0,-0.776551494051207,0.239195257919742,NA,2.45754480174156,0.350309944574717,0.638212907084903
