"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A34-25",2015,0,-0.958616227942844,0.0343734558845732,-0.946654809526071,-0.154643198666666,1.10859252133754,-0.206232183783626
"A34-33",2015,0,-0.968685908504409,-1.77694019309548,-1.55027286560886,-1.093009769037,-1.77550915214563,-1.57901920539085
"A34-24",2015,0,-0.992853141852167,0.0702858001652619,-1.25464512805031,-0.0487257956538102,1.20201449693249,-0.347750454971401
"A34-08",2015,0,-0.797501338957793,-1.10330265782579,-0.837725659558388,-1.14800256288001,0.548604216989756,-0.910826620455396
"A09-24",2015,0,-0.672637299994378,-1.99222364505113,NA,NA,-2.09961644798927,-1.64087306810133
"A36-09",2015,0,-0.904239952910389,1.48252647078328,-1.47202329670698,1.56781091571988,0.100303426400401,1.87922821933867
"A40-03",2015,0,-0.811598891743985,-0.127123734362353,-0.0216710230688364,-0.748918007028016,0.91098904416772,0.393816451873282
"A01-02",2015,0,0.553849792404322,-0.0715579625796196,0.893440769630938,-0.846981364706026,-0.422624998530728,0.439856152162403
"A36-14",2015,0,-0.418881349842923,0.182299608716065,-0.114915117648064,0.473183107743464,0.651289284800783,0.686286544437433
"A28-04",2015,0,0.441069370114787,-1.70523404533695,0.967206952961729,NA,-0.918344528104376,-1.75653447491546
"A17-04",2015,0,-0.849863677877934,-1.39888791334711,-1.44885173549177,-0.305852405506442,-0.284463413951046,-0.766245630979843
"A39-03",2015,0,-0.833752188979429,0.725761459211893,-1.5529739718651,1.57908274229194,-0.126718785814987,-0.490565877779208
"A09-22",2015,0,0.0805748060107351,2.00601578879868,-0.46866386709339,0.549133212607137,1.13301285615901,0.361733776604282
"A28-13",2015,0,0.789480317544959,1.00651861866388,-0.756852816676381,-0.297205072081184,1.65718947064656,1.72790331571037
"A18-03",2015,0,-0.0342195523911137,0.967788250812186,-1.2770604431271,1.72056448527511,0.1679742620037,1.23880775830929
"A19-02",2015,0,-0.354435394248903,0.355706875732669,-1.31578814293519,0.774810204701274,1.51639443556583,0.873434495572132
"A33-06",2015,0,-0.531661772132459,-0.336330934283758,-1.37888040403461,1.77259801956915,-0.197343906630912,-0.943910856802464
"A26-01",2016,0,-0.793473466733166,0.414639656986475,0.181549222202002,-0.269600327154695,0.982991929792961,-0.0804952015889998
"A27-08",2016,0,-0.817640700080924,1.24645125061776,0.591982865872476,-0.452922538840797,0.0777693260924019,1.26321814474123
"A09-23",2016,0,-0.600135599951105,1.19565941865769,-0.824497102366741,0.67704559990802,1.19628655840551,0.366840328938644
"A27-29",2016,0,-0.954588355718217,0.657164944286572,-1.51076916857871,1.05978713999193,-0.0216514442603107,0.815618076630849
"A40-12",2016,0,-1.00896463075067,0.33097521640635,NA,0.697591048742386,1.20285406730909,0.532206102672441
"A33-08",2016,0,-0.265822205307124,-0.395863848842183,1.08127662935187,-0.950242716520128,-0.702181638814358,-0.139449797721061
"A27-25",2016,0,-0.906253889022702,1.00669181383468,-1.13767998718119,0.965814798664274,0.700902361689269,0.794181640400693
"A39-01",2016,0,0.159118314390947,0.0508215102564711,0.516778943127052,-0.680970596240517,0.415401522586095,-0.659937641213663
"A29-04",2016,0,-0.161097527466841,1.74943047529794,-0.383668282934301,0.167495556816805,1.30095377027635,2.34540360747047
"A34-05",2016,0,-0.886114527899571,1.23521598272718,-0.700652762737948,-0.295439958325956,1.72345390152318,1.18000484557
"A27-04",2016,0,-1.01097856686299,0.12661368264065,NA,-0.578715050303613,1.42347786968362,-0.212890915234842
"A22-08",2016,0,-0.142972102456023,0.891760851985022,-0.516494255039131,0.709605997474703,1.02435951035712,0.617748940148163
"A34-35",2016,0,-0.950560483493591,0.231981964543752,-1.57860853802237,1.58580921463455,-0.164733550056757,0.535384419432644
