"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A34-37",2015,0,-0.763669950153402,1.8761557951799,NA,1.1745537601628,0.600583254531811,0.481250404321058
"A33-15",2015,0,-0.682425702543749,0.732718939960894,-1.62210917315143,1.93028211407238,0.254225221164474,1.11398618582385
"A34-25",2015,0,-0.753733603323444,0.196437314226376,-1.21259733374155,-0.0957733869437956,1.22692920707084,-0.0505612129496566
"A09-17",2015,0,-0.603519418894086,0.723772401689729,-1.22359599900089,-0.32564630211307,1.08778805113647,0.854694279103
"A09-04",2015,0,-0.651447680073881,1.58834815162989,-0.474263805236476,0.066148283907311,1.33678348451757,1.90882760230072
"A34-03",2015,0,-0.750226657383459,0.338599797612651,NA,2.3670839945789,-0.777899127295078,0.468310630069941
"A09-22",2015,0,-0.452136252484734,2.02979076819984,-0.752032217736027,0.666060673763757,1.22894681126168,0.555811681519615
"A35-06",2015,0,-0.749057675403464,0.278169533478862,-1.64745879502609,2.17574056304374,-0.279523135320597,0.685002895672947
"A19-01",2015,0,-0.382581824675031,-1.75673719980967,1.19000436683598,NA,-1.65237632255651,-1.78328574784031
"A36-05",2015,0,-0.712819234023619,-0.0567495136732592,-0.14234431036653,-0.357046738046036,0.786814944055192,-0.273685588975277
"A33-13",2015,0,-0.737952346593511,0.70432744042704,-1.67478632030009,0.254732496064068,0.423588084117509,0.911988256173964
"A01-01",2015,0,-0.318872306765303,0.685038016436612,0.547602419011494,-0.71230290741813,0.0140613251130076,1.22211849362068
"A16-05",2015,0,0.371996043411743,-0.43947995551638,0.767075013087245,-0.961272454905426,-0.517050980508349,-0.290295104997713
"A34-04",2015,0,-0.441615414664779,-0.146636064895192,0.559253466026684,-0.551877026847271,-0.161621277188064,-0.278285315352414
"A02-03",2015,0,-0.486036729904589,0.716133368555668,0.444347304920729,-0.972373138918948,0.108502183361865,1.26723425821158
"A36-15",2015,0,-0.654370135023869,0.377879343830005,0.388942998062947,-0.542102188567999,0.183254432821111,0.692714259415205
"B36-02",2015,0,1.07104726744875,0.176601522212946,0.865835715235547,NA,-0.926558755401456,-0.227877272664802
"A39-07",2015,0,-0.645018279183909,0.770568231459472,-1.79683435225046,1.1445533140444,0.919591218654493,0.136261818829957
"A03-01",2015,0,-0.767176896093387,0.48866946426746,-1.25874205023794,-0.249079399126097,2.1988930358924,0.450844286919183
"A29-14",2015,0,0.0481880349531272,1.03824859826013,-0.95938187360032,0.519665330897517,1.46366410473101,0.402517222831315
"A29-03",2015,0,-0.201974108765803,0.761637011203574,-0.1997186502641,0.224821542085158,0.833999107345146,0.959165944522251
"A26-01",2015,0,-0.705805342143649,0.553989315532395,-0.0719806841258293,-0.212630037721607,1.11011252545661,0.073464879938714
"A37-03",2015,0,-0.646187261163904,1.66500047356425,-0.527732069543905,-0.0416906449613929,1.29540288065038,0.440060146382991
"A02-02",2015,0,-0.177425487185908,-0.101796776595142,1.02736486784557,NA,-1.15392046868091,0.386621083207461
"A37-08",2016,0,-0.465579545254676,1.02608008172846,-1.58718657843861,2.18524202534297,-0.285066645791461,0.0355032037630397
"A09-13",2016,0,-0.716326179963604,1.60968362847031,-1.82242182748177,1.71144279500984,0.33286107858465,1.58498485062484
"B33-01",2016,0,0.370827061431748,0.970563170453081,0.0329719277451307,-0.890716003558859,1.03226202383477,-0.0421768438107401
"A22-07",2016,0,-0.511754333464479,0.679763110142998,-1.26891347128443,1.60348424279503,0.468062724036885,0.169337345678763
"A37-02",2016,0,-0.556175648704289,-0.234014419290955,-0.45596629801656,0.649955274860458,0.721439358095657,-0.390635113631838
"A21-02",2016,0,-0.576048342364204,1.22933576600261,-1.3484312038991,1.44194604648592,0.833219408432991,1.26000826539581
"A16-04",2016,0,0.0879334222729573,0.178747602174623,0.377658413781637,-0.622579206662772,0.393037087365706,0.357186225219458
"A36-16",2016,0,-0.643264806213916,-0.167872068347997,0.810393913964095,-0.775302273415325,-0.593611641442985,0.300449770166504
"A04-03",2016,0,-0.195544707875831,0.301529912858862,0.706667206643672,-0.933139435542329,-0.160986535704741,0.799372653319707
"A28-03",2016,0,-0.397194099424968,1.21980008828121,0.2795551015631,-0.486428238001753,0.297422674980653,1.83120941525144
"B38-04",2016,0,2.04013332886461,-0.656193154456448,0.510290434240983,NA,-0.0851875040857185,-1.06449912319967
"A29-12",2016,0,-0.724509053823569,0.571728403975127,NA,0.505208624833468,1.41929818033848,-0.0272242903005177
"B38-02",2016,0,0.722690637410243,-0.475159024433289,0.476650150270179,NA,-0.133347644760359,-1.08027951244773
"A37-05",2016,0,-0.648525225123894,0.505400711030876,-0.642799433470437,0.634252216060817,1.02505287022723,1.03088596326665
"A41-01",2016,0,-0.749057675403464,0.554655286909184,-0.753843387005953,-0.884162880859593,1.47289814980448,-0.528865498591374
"A40-02",2016,0,-0.742628274513492,0.166275695815798,-0.189787627410338,0.343031060467272,0.519154787338862,0.397825680356712
"A29-02",2016,0,-0.460319126344699,1.60615038646031,-0.204380383074065,-0.318893535057293,1.23293555490313,0.780990412778105
"A34-20",2016,0,-0.766592405103389,0.795775979457041,-1.71358940034102,1.78149674119248,0.268207868361342,0.719119911978234
"C14-01",2016,0,2.9081024490109,-1.42621719321383,0.706650621645056,NA,-0.696164070312846,-1.5672362743201
"A09-23",2016,0,-0.649694207103889,1.28874806033191,-1.09724056305709,0.772794128795854,1.29519496929847,0.545892661129515
"B32-02",2016,0,1.07104726744875,-0.2789807987214,0.753037806144083,-1.12628157884995,-0.387818735444983,-0.0690734952424913
"B10-03",2016,0,1.013767150429,0.0371547127535109,0.542874043789708,NA,-0.232784487834012,-0.0306754900760136
"A27-01",2016,0,-0.759578513223419,0.94544110330569,NA,1.50840203581159,-0.0637533971274854,-0.272065881875583
"A33-02",2016,0,-0.0616962711664029,1.3309767361355,-1.2555983694448,1.73949419767394,0.187807811370644,1.52791707780964
"A27-19",2017,0,-0.766007914113392,1.20910496792775,-1.79713371160152,1.49725552300636,0.556232787009422,1.2055250637191
"A33-18",2017,0,-0.732691927683534,1.05521578566416,NA,1.45751233692248,0.133093393344604,1.46089006694949
"A04-09",2017,0,-0.765423423123394,-1.63422839133695,-1.84362838128841,NA,-1.80923863604646,-1.28494522863419
"A40-05",2017,0,-0.758409531243424,0.439427247941298,-1.83725608892512,1.5908874523551,0.69776037025986,0.881391857748234
"A40-01",2017,0,-0.741459292533497,0.431657211883459,-1.82921704387226,1.9643586883784,0.0580643476393463,0.782011651390092
"B14-03",2017,0,1.25165498335798,-1.18839246073357,0.88553120468529,-1.12481411905062,-0.920071239783274,-1.09880577496849
"A18-04",2017,0,-0.619885166614016,0.697389128827475,-1.19184398836884,0.80183176257389,1.21261931446624,1.22576877759255
"A20-03",2017,0,-0.134173153926093,-1.77117416214453,1.22472761300975,NA,-1.78347099745369,-1.60673137605838
"A09-13",2017,0,-0.716326179963604,1.60968362847031,-1.82242182748177,1.71144279500984,0.33286107858465,1.58498485062484
"A20-01",2017,0,-0.583646725234171,1.16312140236476,-0.835732932863629,0.210864601877122,1.79979060128276,1.45945084789463
"A41-01",2017,0,-0.749057675403464,0.554655286909184,-0.753843387005953,-0.884162880859593,1.47289814980448,-0.528865498591374
"A27-21",2017,0,-0.758994022233421,1.07773386483315,-1.72656896456258,0.77145652919113,0.270856579142957,1.43804965645649
"A35-07",2017,0,-0.743212765503489,-0.149887664360124,-1.82396897798606,2.62657791274584,-1.08689174238275,-0.514001278182516
"B30-02",2017,0,0.408234484791588,0.388110186977032,0.585259909618991,-1.10139796528222,-0.12520662612077,0.916172588342673
"A35-03",2018,0,-0.732691927683534,0.830762791479421,-1.59094299841534,1.8042307463628,0.18648432428819,1.31530514758583
"A27-33",2018,0,-0.752564621343449,0.449471774575017,-1.82757288680859,1.81903746186083,0.0760111892786411,0.880843825098645
"A34-33",2018,0,-0.756656058273432,-1.5066822854358,-1.82285645834522,-1.04964528734323,-1.45547206820316,-1.40466887233552
