"transect","year","count","elevation","edge","P_forest","P_farmland","Shannon","edge_length"
"A36-09",2015,0,-0.758855916171158,1.52714117726833,-1.73532747977796,1.62327007787938,0.350284554274446,1.94980312928347
"B28-04",2015,0,0.215901092363564,0.758672827298465,0.0263333817790873,-0.112901860401093,0.813377979470162,0.845400670909871
"A27-27",2015,0,-0.778565041127088,0.144975190612759,-1.82507295400369,2.45644006677401,-0.871842615928855,0.513976955354381
"A18-01",2015,0,-0.223330835225739,0.0223790697424461,0.672215664649171,-0.643555687270074,-0.243248283940415,0.505992668369934
"A04-04",2015,0,-0.120280267599018,-1.29715692005316,1.13010710323087,NA,-1.43689120584267,-1.43482596014498
"A02-03",2015,0,-0.516152120285274,0.723217930501552,0.426150554784823,-0.962894985974521,0.174102045046516,1.24624256352534
"A33-03",2015,0,-0.627649455750251,0.443034585870488,-1.81662277245414,2.20565708024224,-0.488371600438432,0.878786542989439
"A29-15",2015,0,-0.0667840712900643,0.831980893042969,-0.386790139230085,0.50886463049115,0.688804417188555,0.840363889398614
"A35-05",2015,0,-0.631591280741437,1.42813381496584,-1.2628455755833,1.66471809539026,0.386166483103384,1.98880154619684
"A09-13",2015,0,-0.738020555503461,1.57123222184127,-1.81290313256475,1.6730106439049,0.398942276526748,1.52607136436811
"A40-11",2015,0,-0.788701162532995,-0.728541943153416,NA,0.339855183368575,-0.0877779500053646,-0.560805008773745
"A37-08",2015,0,-0.496442995329344,1.0191639880691,-1.58067241592255,2.1450276015684,-0.209727655303356,0.0740376253590545
"A34-26",2015,0,-0.702544130582786,0.189033478886834,0.0774500901481622,-0.783606189986822,0.709153016264617,-0.0680104062601721
"A21-01",2015,0,-0.445762388299809,1.1445363120001,-1.16609693388093,0.887398350374777,0.987610531692962,1.15575330576618
"A32-04",2015,0,0.107219346178006,1.01481727503358,-0.332036352138398,-0.0766088761672486,1.41795745884785,0.635368732149574
"A27-18",2015,0,-0.785322455397693,1.3479882801508,NA,0.682416075913221,0.0623327300749553,0.0315630735781005
"A33-07",2015,0,-0.452519802570414,0.154994163013023,-0.593305987317729,-0.274119346879512,1.14062222890851,0.605735862258629
"A09-02",2015,0,-0.590483677261925,-1.20846520703586,1.1899814833535,NA,-1.64179835356694,-1.37704283975807
"A26-02",2015,0,-0.783069983974158,0.367359864324858,-1.24701348690209,0.620253222386492,1.48681780475497,-0.139458580235183
"B36-02",2015,0,0.98399384778896,0.208057368794763,0.84251211815093,NA,-0.835345605632669,-0.176614409409631
"A27-32",2015,0,-0.775186333991786,0.19679364422639,NA,2.43794589881479,-0.88057577629331,0.533061599863623
"A33-06",2015,0,-0.65467911283267,-0.105819261612711,-1.64230524390382,1.8281649670884,0.0803036434991626,-0.7003438373705
"C14-01",2015,0,2.7538732688315,-1.32236015030179,0.685263299891818,NA,-0.610652193987223,-1.45124593716689
"C14-02",2015,0,2.77696110092273,-1.70701738922426,1.21167686118904,NA,-1.74609847858987,-1.70209001728326
"A27-07",2016,0,-0.734641848368158,1.49223250321129,-1.03952110291444,1.21583565636499,0.73989733003109,0.155310676210877
"A33-13",2016,0,-0.758855916171158,0.699360582901908,-1.66434289774556,0.202191615091729,0.474029959210601,0.846310125297571
"B38-01",2016,0,0.309378656440262,-1.71936549644661,1.21167686118904,NA,-1.74609847858987,-1.71154228865833
"A34-08",2016,0,-0.729010669809321,-0.794402368125326,-1.10185150834987,-1.09397281169078,0.75691563177132,-0.669286887558771
"B37-03",2016,0,1.85457405298519,-0.502256535393824,1.00796080241936,NA,-1.11072957764872,-0.714964283525036
